dpto,mpio,codmpio,anio,salida,llegada,lon,lat
Putumayo,Puerto Guzmán,86571,2000,900,22,-76.409,0.963
Putumayo,Puerto Guzmán,86571,2001,1299,9,-76.409,0.963
Putumayo,Puerto Guzmán,86571,2002,3334,118,-76.409,0.963
Putumayo,Puerto Guzmán,86571,2003,2038,471,-76.409,0.963
Putumayo,Puerto Guzmán,86571,2004,1287,203,-76.409,0.963
Putumayo,Puerto Guzmán,86571,2005,1735,211,-76.409,0.963
Putumayo,Puerto Guzmán,86571,2006,2096,199,-76.409,0.963
Putumayo,Puerto Guzmán,86571,2007,2929,437,-76.409,0.963
Putumayo,Puerto Guzmán,86571,2008,2868,453,-76.409,0.963
Putumayo,Puerto Guzmán,86571,2009,1443,186,-76.409,0.963
Putumayo,Puerto Guzmán,86571,2010,1454,137,-76.409,0.963
Putumayo,Puerto Guzmán,86571,2011,1124,141,-76.409,0.963
Putumayo,Puerto Guzmán,86571,2012,987,161,-76.409,0.963
Putumayo,Puerto Guzmán,86571,2013,904,119,-76.409,0.963
Putumayo,Puerto Guzmán,86571,2014,927,111,-76.409,0.963
Putumayo,Puerto Guzmán,86571,2015,699,71,-76.409,0.963
Putumayo,Puerto Guzmán,86571,2016,319,52,-76.409,0.963
Putumayo,Puerto Guzmán,86571,2017,125,34,-76.409,0.963
Putumayo,Puerto Guzmán,86571,2018,158,47,-76.409,0.963
Putumayo,Puerto Guzmán,86571,2019,109,22,-76.409,0.963
Putumayo,San Francisco,86755,1986,6,4,-76.879,1.174
Putumayo,San Francisco,86755,1987,15,16,-76.879,1.174
Putumayo,San Francisco,86755,1988,36,21,-76.879,1.174
Putumayo,San Francisco,86755,1989,9,22,-76.879,1.174
Putumayo,San Francisco,86755,1990,65,31,-76.879,1.174
Putumayo,San Francisco,86755,1991,14,15,-76.879,1.174
Putumayo,San Francisco,86755,1992,27,19,-76.879,1.174
Putumayo,San Francisco,86755,1993,35,39,-76.879,1.174
Putumayo,San Francisco,86755,1994,31,24,-76.879,1.174
Putumayo,San Francisco,86755,1995,49,35,-76.879,1.174
Putumayo,San Francisco,86755,1996,22,26,-76.879,1.174
Putumayo,San Francisco,86755,1997,12,25,-76.879,1.174
Putumayo,San Francisco,86755,1998,24,29,-76.879,1.174
Putumayo,San Francisco,86755,1999,22,29,-76.879,1.174
Putumayo,San Francisco,86755,2000,72,144,-76.879,1.174
Putumayo,San Francisco,86755,2001,41,147,-76.879,1.174
Putumayo,San Francisco,86755,2002,127,145,-76.879,1.174
Putumayo,San Francisco,86755,2003,57,96,-76.879,1.174
Putumayo,San Francisco,86755,2004,58,80,-76.879,1.174
Putumayo,San Francisco,86755,2005,23,48,-76.879,1.174
Putumayo,San Francisco,86755,2006,39,106,-76.879,1.174
Putumayo,San Francisco,86755,2007,46,74,-76.879,1.174
Putumayo,San Francisco,86755,2008,56,41,-76.879,1.174
Putumayo,San Francisco,86755,2009,37,57,-76.879,1.174
Putumayo,San Francisco,86755,2010,14,48,-76.879,1.174
Putumayo,San Francisco,86755,2011,16,34,-76.879,1.174
Putumayo,San Francisco,86755,2012,33,62,-76.879,1.174
Putumayo,San Francisco,86755,2013,20,40,-76.879,1.174
Putumayo,San Francisco,86755,2014,22,27,-76.879,1.174
Putumayo,San Francisco,86755,2015,17,25,-76.879,1.174
Putumayo,San Francisco,86755,2016,17,5,-76.879,1.174
Putumayo,San Francisco,86755,2018,6,4,-76.879,1.174
Putumayo,San Francisco,86755,2019,3,3,-76.879,1.174
Putumayo,San Miguel,86757,1985,13,0,-76.912,0.343
Putumayo,San Miguel,86757,1986,6,1,-76.912,0.343
Putumayo,San Miguel,86757,1987,9,2,-76.912,0.343
Putumayo,San Miguel,86757,1988,14,3,-76.912,0.343
Putumayo,San Miguel,86757,1989,29,3,-76.912,0.343
Putumayo,San Miguel,86757,1990,18,10,-76.912,0.343
Putumayo,San Miguel,86757,1991,20,8,-76.912,0.343
Putumayo,San Miguel,86757,1992,8,5,-76.912,0.343
Putumayo,San Miguel,86757,1993,24,3,-76.912,0.343
Putumayo,San Miguel,86757,1995,32,0,-76.912,0.343
Putumayo,San Miguel,86757,1996,29,14,-76.912,0.343
Putumayo,San Miguel,86757,1997,33,9,-76.912,0.343
Putumayo,San Miguel,86757,1998,66,7,-76.912,0.343
Putumayo,San Miguel,86757,1999,206,24,-76.912,0.343
Putumayo,San Miguel,86757,2000,2611,1012,-76.912,0.343
Putumayo,San Miguel,86757,2001,4585,338,-76.912,0.343
Putumayo,San Miguel,86757,2002,2100,277,-76.912,0.343
Putumayo,San Miguel,86757,2003,784,164,-76.912,0.343
Putumayo,San Miguel,86757,2004,645,139,-76.912,0.343
Putumayo,San Miguel,86757,2005,784,224,-76.912,0.343
Putumayo,San Miguel,86757,2006,832,112,-76.912,0.343
Putumayo,San Miguel,86757,2007,1499,239,-76.912,0.343
Putumayo,San Miguel,86757,2008,1053,215,-76.912,0.343
Putumayo,San Miguel,86757,2009,574,140,-76.912,0.343
Putumayo,San Miguel,86757,2010,565,253,-76.912,0.343
Putumayo,San Miguel,86757,2011,410,236,-76.912,0.343
Putumayo,San Miguel,86757,2012,590,322,-76.912,0.343
Putumayo,San Miguel,86757,2013,566,247,-76.912,0.343
Putumayo,San Miguel,86757,2014,510,236,-76.912,0.343
Putumayo,San Miguel,86757,2015,539,116,-76.912,0.343
Putumayo,San Miguel,86757,2016,241,49,-76.912,0.343
Putumayo,San Miguel,86757,2017,148,13,-76.912,0.343
Putumayo,San Miguel,86757,2018,113,87,-76.912,0.343
Putumayo,San Miguel,86757,2019,145,51,-76.912,0.343
Putumayo,Santiago,86760,1978,1,0,-77.002,1.146
Putumayo,Santiago,86760,1983,1,0,-77.002,1.146
Putumayo,Santiago,86760,1984,1,0,-77.002,1.146
Putumayo,Santiago,86760,1985,8,2,-77.002,1.146
Putumayo,Santiago,86760,1986,12,0,-77.002,1.146
Putumayo,Santiago,86760,1987,5,0,-77.002,1.146
Putumayo,Santiago,86760,1988,3,0,-77.002,1.146
Putumayo,Santiago,86760,1989,5,0,-77.002,1.146
Putumayo,Santiago,86760,1990,17,2,-77.002,1.146
Putumayo,Santiago,86760,1991,4,0,-77.002,1.146
Putumayo,Santiago,86760,1992,34,1,-77.002,1.146
Putumayo,Santiago,86760,1993,9,0,-77.002,1.146
Putumayo,Santiago,86760,1994,5,5,-77.002,1.146
Putumayo,Santiago,86760,1995,3,27,-77.002,1.146
Putumayo,Santiago,86760,1996,13,10,-77.002,1.146
Putumayo,Santiago,86760,1997,32,13,-77.002,1.146
Putumayo,Santiago,86760,1998,49,34,-77.002,1.146
Putumayo,Santiago,86760,1999,27,22,-77.002,1.146
Putumayo,Santiago,86760,2000,792,698,-77.002,1.146
Putumayo,Santiago,86760,2001,197,108,-77.002,1.146
Putumayo,Santiago,86760,2002,117,152,-77.002,1.146
Putumayo,Santiago,86760,2003,81,52,-77.002,1.146
Putumayo,Santiago,86760,2004,37,43,-77.002,1.146
Putumayo,Santiago,86760,2005,39,41,-77.002,1.146
Putumayo,Santiago,86760,2006,115,103,-77.002,1.146
Putumayo,Santiago,86760,2007,45,105,-77.002,1.146
Putumayo,Santiago,86760,2008,29,25,-77.002,1.146
Putumayo,Santiago,86760,2009,18,47,-77.002,1.146
Putumayo,Santiago,86760,2010,11,37,-77.002,1.146
Putumayo,Santiago,86760,2011,20,16,-77.002,1.146
Putumayo,Santiago,86760,2012,30,38,-77.002,1.146
Putumayo,Santiago,86760,2013,12,43,-77.002,1.146
Putumayo,Santiago,86760,2014,18,24,-77.002,1.146
Putumayo,Santiago,86760,2015,47,31,-77.002,1.146
Putumayo,Santiago,86760,2016,8,16,-77.002,1.146
Putumayo,Santiago,86760,2018,7,11,-77.002,1.146
Putumayo,Santiago,86760,2019,5,2,-77.002,1.146
Putumayo,Sibundoy,86749,1986,1,16,-76.917,1.2
Putumayo,Sibundoy,86749,1988,2,28,-76.917,1.2
Putumayo,Sibundoy,86749,1989,9,21,-76.917,1.2
Putumayo,Sibundoy,86749,1990,28,55,-76.917,1.2
Putumayo,Sibundoy,86749,1991,5,23,-76.917,1.2
Putumayo,Sibundoy,86749,1992,13,29,-76.917,1.2
Putumayo,Sibundoy,86749,1994,13,61,-76.917,1.2
Putumayo,Sibundoy,86749,1995,17,72,-76.917,1.2
Putumayo,Sibundoy,86749,1996,11,37,-76.917,1.2
Putumayo,Sibundoy,86749,1997,3,38,-76.917,1.2
Putumayo,Sibundoy,86749,1998,13,48,-76.917,1.2
Putumayo,Sibundoy,86749,1999,15,136,-76.917,1.2
Putumayo,Sibundoy,86749,2000,120,311,-76.917,1.2
Putumayo,Sibundoy,86749,2001,60,501,-76.917,1.2
Putumayo,Sibundoy,86749,2002,177,632,-76.917,1.2
Putumayo,Sibundoy,86749,2003,108,345,-76.917,1.2
Putumayo,Sibundoy,86749,2004,46,222,-76.917,1.2
Putumayo,Sibundoy,86749,2005,42,436,-76.917,1.2
Putumayo,Sibundoy,86749,2006,49,553,-76.917,1.2
Putumayo,Sibundoy,86749,2007,36,630,-76.917,1.2
Putumayo,Sibundoy,86749,2008,45,461,-76.917,1.2
Putumayo,Sibundoy,86749,2009,34,197,-76.917,1.2
Putumayo,Sibundoy,86749,2010,36,157,-76.917,1.2
Putumayo,Sibundoy,86749,2011,13,187,-76.917,1.2
Putumayo,Sibundoy,86749,2012,46,204,-76.917,1.2
Putumayo,Sibundoy,86749,2013,45,218,-76.917,1.2
Putumayo,Sibundoy,86749,2014,38,252,-76.917,1.2
Putumayo,Sibundoy,86749,2015,26,127,-76.917,1.2
Putumayo,Sibundoy,86749,2016,14,96,-76.917,1.2
Putumayo,Sibundoy,86749,2017,10,31,-76.917,1.2
Putumayo,Sibundoy,86749,2019,3,42,-76.917,1.2
Putumayo,Valle del Guamuez,86865,1980,1,0,-76.906,0.424
Putumayo,Valle del Guamuez,86865,1983,5,1,-76.906,0.424
Putumayo,Valle del Guamuez,86865,1985,15,9,-76.906,0.424
Putumayo,Valle del Guamuez,86865,1986,13,8,-76.906,0.424
Putumayo,Valle del Guamuez,86865,1987,8,0,-76.906,0.424
Putumayo,Valle del Guamuez,86865,1988,13,12,-76.906,0.424
Putumayo,Valle del Guamuez,86865,1989,31,7,-76.906,0.424
Putumayo,Valle del Guamuez,86865,1990,46,12,-76.906,0.424
Putumayo,Valle del Guamuez,86865,1991,32,7,-76.906,0.424
Putumayo,Valle del Guamuez,86865,1992,28,10,-76.906,0.424
Putumayo,Valle del Guamuez,86865,1993,27,3,-76.906,0.424
Putumayo,Valle del Guamuez,86865,1994,47,9,-76.906,0.424
Putumayo,Valle del Guamuez,86865,1995,97,21,-76.906,0.424
Putumayo,Valle del Guamuez,86865,1996,65,46,-76.906,0.424
Putumayo,Valle del Guamuez,86865,1997,101,26,-76.906,0.424
Putumayo,Valle del Guamuez,86865,1998,223,62,-76.906,0.424
Putumayo,Valle del Guamuez,86865,1999,1107,300,-76.906,0.424
Putumayo,Valle del Guamuez,86865,2000,3866,577,-76.906,0.424
Putumayo,Valle del Guamuez,86865,2001,3780,496,-76.906,0.424
Putumayo,Valle del Guamuez,86865,2002,5014,802,-76.906,0.424
Putumayo,Valle del Guamuez,86865,2003,3882,1828,-76.906,0.424
Putumayo,Valle del Guamuez,86865,2004,1509,346,-76.906,0.424
Putumayo,Valle del Guamuez,86865,2005,1752,821,-76.906,0.424
Putumayo,Valle del Guamuez,86865,2006,3050,1588,-76.906,0.424
Putumayo,Valle del Guamuez,86865,2007,3161,631,-76.906,0.424
Putumayo,Valle del Guamuez,86865,2008,2266,408,-76.906,0.424
Putumayo,Valle del Guamuez,86865,2009,1353,280,-76.906,0.424
Putumayo,Valle del Guamuez,86865,2010,1058,273,-76.906,0.424
Putumayo,Valle del Guamuez,86865,2011,864,350,-76.906,0.424
Putumayo,Valle del Guamuez,86865,2012,1147,769,-76.906,0.424
Putumayo,Valle del Guamuez,86865,2013,1071,610,-76.906,0.424
Putumayo,Valle del Guamuez,86865,2014,1058,567,-76.906,0.424
Putumayo,Valle del Guamuez,86865,2015,810,608,-76.906,0.424
Putumayo,Valle del Guamuez,86865,2016,378,225,-76.906,0.424
Putumayo,Valle del Guamuez,86865,2017,248,119,-76.906,0.424
Putumayo,Valle del Guamuez,86865,2018,219,152,-76.906,0.424
Putumayo,Valle del Guamuez,86865,2019,189,105,-76.906,0.424
Putumayo,Villagarzón,86885,1985,7,1,-76.617,1.029
Putumayo,Villagarzón,86885,1986,13,7,-76.617,1.029
Putumayo,Villagarzón,86885,1987,18,10,-76.617,1.029
Putumayo,Villagarzón,86885,1988,21,2,-76.617,1.029
Putumayo,Villagarzón,86885,1989,13,6,-76.617,1.029
Putumayo,Villagarzón,86885,1990,9,2,-76.617,1.029
Putumayo,Villagarzón,86885,1991,46,6,-76.617,1.029
Putumayo,Villagarzón,86885,1992,4,0,-76.617,1.029
Putumayo,Villagarzón,86885,1993,8,4,-76.617,1.029
